Num_Acc,dep,cluster_kmeans,cluster_bisecting,cluster_gmm
202400011255,91,4,4,4
202400011256,95,4,4,4
202400011257,93,4,4,4
202400011258,95,4,4,4
202400011259,93,3,3,4
202400011260,93,4,4,4
202400011261,95,4,4,4
202400011262,77,3,4,4
202400011263,94,4,4,4
202400011264,92,0,0,4
202400011265,44,0,1,3
202400011266,974,2,2,2
202400011267,974,1,3,1
202400011268,44,2,2,2
202400011269,974,2,2,2
202400011270,69,2,2,2
202400011271,43,0,0,3
202400011272,41,0,1,0
202400011273,2B,0,0,4
202400011274,38,2,2,2
202400011275,37,2,2,2
202400011276,2B,1,3,4
202400011277,36,2,2,2
202400011278,95,0,1,0
202400011279,34,2,2,2
202400011280,91,2,0,1
202400011281,91,0,0,4
202400011282,34,0,1,3
202400011283,91,0,0,3
202400011284,83,2,0,4
202400011285,34,2,2,2
202400011286,78,2,2,2
202400011287,33,2,2,2
202400011288,77,0,1,3
202400011289,33,2,2,2
202400011290,33,2,2,2
202400011291,77,2,2,2
202400011292,31,2,0,2
202400011293,77,0,0,0
202400011294,29,2,2,2
202400011295,77,2,0,4
202400011296,29,2,0,4
202400011297,77,0,0,3
202400011298,28,1,4,4
202400011299,69,0,1,3
202400011300,26,2,0,4
202400011301,65,2,2,2
202400011302,64,2,2,2
202400011303,25,2,2,2
202400011304,64,2,2,2
202400011305,22,2,2,2
202400011306,63,3,3,3
202400011307,19,2,2,2
202400011308,59,2,0,2
202400011309,17,2,0,4
202400011310,14,2,0,2
202400011311,54,2,2,2
202400011312,54,2,2,2
202400011313,49,2,2,2
202400011314,13,2,2,2
202400011315,45,2,0,4
202400011316,44,2,2,2
202400011317,13,2,2,2
202400011318,38,0,0,3
202400011319,10,2,2,2
202400011320,38,0,1,3
202400011321,06,2,2,2
202400011322,35,0,1,3
202400011323,06,1,3,2
202400011324,33,0,1,3
202400011325,06,2,0,2
202400011326,27,2,2,2
202400011327,75,2,2,2
202400011328,25,1,3,2
202400011329,75,2,2,2
202400011330,22,2,2,2
202400011331,75,2,2,2
202400011332,13,0,1,0
202400011333,75,2,2,2
202400011334,13,0,1,3
202400011335,13,2,2,2
202400011336,75,2,2,2
202400011337,13,0,1,3
202400011338,75,2,2,2
202400011339,13,2,2,2
202400011340,10,1,3,4
202400011341,75,2,2,2
202400011342,06,0,0,0
202400011343,75,2,2,2
202400011344,75,2,2,2
202400011345,75,0,1,3
202400011346,75,0,1,0
202400011347,75,2,2,2
202400011348,75,2,2,2
202400011349,75,2,2,2
202400011350,75,2,2,2
202400011351,75,2,2,2
202400011352,75,2,2,2
202400011353,75,0,1,3
202400011354,75,2,2,2
202400011355,75,0,1,3
202400011356,75,2,2,2
202400011357,75,2,2,2
202400011358,75,2,2,2
202400011359,75,0,1,3
202400011360,75,0,1,3
202400011361,75,2,2,2
202400011362,75,0,1,0
202400011363,75,2,2,2
202400011364,75,2,2,2
202400011365,75,2,2,2
202400011366,94,2,0,4
202400011367,94,0,0,3
202400011368,94,2,0,4
202400011369,94,2,0,4
202400011370,94,0,1,3
202400011371,94,2,0,4
202400011372,95,2,2,2
202400011373,94,2,0,2
202400011374,77,3,1,3
202400011375,93,2,0,4
202400011376,93,2,2,2
202400011377,93,2,0,2
202400011378,92,2,0,4
202400011379,93,2,0,4
202400011380,92,2,0,4
202400011381,93,2,0,2
202400011382,92,0,0,4
202400011383,93,2,0,2
202400011384,76,0,0,3
202400011385,93,0,1,3
202400011386,37,1,3,4
202400011387,2A,1,3,2
202400011388,95,2,0,2
202400011389,93,2,0,4
202400011390,31,1,3,4
202400011391,92,2,0,4
202400011392,92,2,0,4
202400011393,972,1,3,4
202400011394,23,1,3,4
202400011395,92,2,0,2
202400011396,21,4,4,4
202400011397,92,3,3,3
202400011398,71,3,3,4
202400011399,92,2,2,2
202400011400,76,3,3,3
202400011401,92,2,0,2
202400011402,79,2,0,4
202400011403,92,2,2,2
202400011404,2B,1,3,2
202400011405,974,4,4,4
202400011406,65,3,3,4
202400011407,974,2,2,2
202400011408,65,1,3,4
202400011409,69,1,3,4
202400011410,12,3,3,4
202400011411,81,1,3,4
202400011412,47,1,3,2
202400011413,11,2,0,2
202400011414,11,1,3,2
202400011415,01,1,3,4
202400011416,71,1,3,2
202400011417,26,1,3,1
202400011418,63,3,3,4
202400011419,63,2,0,2
202400011420,52,1,3,1
202400011421,55,1,3,2
202400011422,95,1,3,4
202400011423,12,4,4,4
202400011424,95,2,0,2
202400011425,47,0,0,3
202400011426,84,1,3,2
202400011427,01,2,2,2
202400011428,31,3,3,4
202400011429,01,3,3,3
202400011430,13,1,3,4
202400011431,66,2,0,2
202400011432,83,4,4,4
202400011433,974,2,2,2
202400011434,18,3,3,3
202400011435,972,3,3,4
202400011436,07,1,3,4
202400011437,35,3,3,4
202400011438,21,3,3,4
202400011439,46,1,3,4
202400011440,27,0,1,3
202400011441,27,2,0,4
202400011442,14,2,0,4
202400011443,27,0,0,3
202400011444,30,0,0,3
202400011445,974,4,4,4
202400011446,26,0,1,3
202400011447,21,4,4,4
202400011448,65,3,3,4
202400011449,973,2,0,4
202400011450,72,2,0,2
202400011451,977,3,3,3
202400011452,37,3,3,4
202400011453,62,2,0,4
202400011454,66,1,3,2
202400011455,83,1,3,4
202400011456,34,3,3,4
202400011457,59,1,3,2
202400011458,05,1,3,4
202400011459,67,1,3,4
202400011460,11,1,3,2
202400011461,13,4,4,4
202400011462,89,3,3,4
202400011463,70,1,3,4
202400011464,61,2,2,2
202400011465,34,1,3,4
202400011466,68,3,3,4
202400011467,68,3,3,3
202400011468,68,2,0,4
202400011469,39,1,3,2
202400011470,57,3,3,4
202400011471,44,2,0,4
202400011472,42,2,0,4
202400011473,31,1,3,4
202400011474,13,1,3,4
202400011475,84,3,3,3
202400011476,33,4,4,4
202400011477,03,1,3,4
202400011478,91,4,4,4
202400011479,03,1,3,4
202400011480,01,2,0,4
202400011481,91,4,4,4
202400011482,26,2,0,4
202400011483,78,1,3,4
202400011484,72,1,3,4
202400011485,95,4,4,4
202400011486,93,3,3,4
202400011487,90,1,3,4
202400011488,09,1,3,4
202400011489,92,4,4,4
202400011490,93,4,4,4
202400011491,45,1,3,1
202400011492,64,2,0,2
202400011493,10,1,3,4
202400011494,77,1,4,4
202400011495,40,1,3,4
202400011496,974,3,1,3
202400011497,85,1,3,2
202400011498,85,2,2,2
202400011499,973,2,0,4
202400011500,87,2,0,4
202400011501,69,0,1,0
202400011502,37,1,3,4
202400011503,69,0,1,3
202400011504,48,1,3,2
202400011505,69,2,2,2
202400011506,987,1,3,1
202400011507,972,1,3,4
202400011508,06,2,0,2
202400011509,33,1,3,4
202400011510,972,0,1,3
202400011511,06,2,0,2
202400011512,69,2,2,2
202400011513,987,3,4,4
202400011514,69,2,2,2
202400011515,06,4,4,4
202400011516,971,0,1,3
202400011517,36,3,3,3
202400011518,971,1,3,4
202400011519,17,1,3,4
202400011520,971,2,2,2
202400011521,988,1,4,4
202400011522,95,0,0,3
202400011523,976,2,0,4
202400011524,95,2,2,2
202400011525,974,2,0,4
202400011526,95,0,1,3
202400011527,974,1,3,2
202400011528,973,2,0,4
202400011529,91,0,0,3
202400011530,971,3,3,4
202400011531,88,2,2,2
202400011532,971,0,0,0
202400011533,88,0,1,3
202400011534,77,2,0,4
202400011535,85,1,3,4
202400011536,84,2,2,2
202400011537,2B,2,0,2
202400011538,84,2,2,2
202400011539,11,3,3,3
202400011540,83,2,2,2
202400011541,04,3,3,3
202400011542,80,2,2,2
202400011543,13,2,0,1
202400011544,13,2,0,2
202400011545,26,1,3,2
202400011546,78,2,0,4
202400011547,26,3,3,3
202400011548,76,2,0,2
202400011549,74,2,2,2
202400011550,01,2,0,4
202400011551,74,2,2,2
202400011552,33,2,0,4
202400011553,02,2,0,4
202400011554,80,1,3,2
202400011555,59,1,3,1
202400011556,13,4,4,4
202400011557,13,4,4,4
202400011558,13,4,4,4
202400011559,83,2,0,4
202400011560,57,4,4,4
202400011561,54,4,4,4
202400011562,33,4,4,4
202400011563,33,4,4,4
202400011564,33,4,4,4
202400011565,91,1,4,4
202400011566,91,4,4,4
202400011567,92,1,4,4
202400011568,92,3,3,4
202400011569,93,4,4,4
202400011570,93,4,4,4
202400011571,93,4,4,4
202400011572,93,4,4,4
202400011573,93,4,4,4
202400011574,93,4,4,4
202400011575,94,4,4,4
202400011576,77,4,4,4
202400011577,94,4,4,4
202400011578,45,2,2,2
202400011579,974,3,3,0
202400011580,44,2,2,2
202400011581,44,2,2,2
202400011582,49,2,2,2
202400011583,2A,2,2,2
202400011584,91,2,2,2
202400011585,91,2,2,2
202400011586,84,2,2,2
202400011587,84,2,2,2
202400011588,83,2,2,2
202400011589,76,2,2,2
202400011590,73,3,3,4
202400011591,69,1,3,4
202400011592,69,0,1,3
202400011593,69,1,3,4
202400011594,64,2,2,2
202400011595,64,2,0,4
202400011596,63,2,0,2
202400011597,62,2,2,2
202400011598,60,2,2,2
202400011599,59,0,0,3
202400011600,59,0,0,3
202400011601,59,2,2,2
202400011602,59,2,0,2
202400011603,57,2,2,2
202400011604,56,3,3,3
202400011605,33,0,1,0
202400011606,33,0,1,3
202400011607,33,0,1,3
202400011608,32,0,1,3
202400011609,31,0,1,3
202400011610,27,0,1,3
202400011611,22,2,2,2
202400011612,13,3,0,4
202400011613,13,0,1,3
202400011614,13,2,2,2
202400011615,11,0,1,3
202400011616,11,2,2,2
202400011617,06,0,0,3
202400011618,75,2,2,2
202400011619,75,2,2,2
202400011620,75,0,1,0
202400011621,75,0,1,0
202400011622,75,0,1,0
202400011623,75,2,2,2
202400011624,75,0,1,0
202400011625,75,0,1,3
202400011626,75,0,1,3
202400011627,94,0,1,3
202400011628,94,0,0,3
202400011629,93,2,0,4
202400011630,93,3,1,3
202400011631,93,0,1,0
202400011632,93,2,0,4
202400011633,93,0,1,3
202400011634,93,0,1,3
202400011635,92,0,1,0
202400011636,92,0,1,3
202400011637,92,2,0,4
202400011638,92,0,0,4
202400011639,47,1,3,4
202400011640,95,4,4,4
202400011641,37,3,3,3
202400011642,54,3,3,0
202400011643,33,2,2,2
202400011644,85,1,3,4
202400011645,27,3,3,4
202400011646,83,3,3,3
202400011647,95,0,0,3
202400011648,76,1,3,4
202400011649,2A,3,3,3
202400011650,2B,3,3,4
202400011651,82,3,3,4
202400011652,82,3,3,4
202400011653,82,1,3,4
202400011654,71,0,1,0
202400011655,89,3,3,3
202400011656,35,1,3,2
202400011657,03,1,3,1
202400011658,03,1,3,4
202400011659,01,2,2,2
202400011660,14,1,3,4
202400011661,64,3,3,3
202400011662,22,2,0,4
202400011663,18,0,0,3
202400011664,43,3,3,0
202400011665,18,1,3,2
202400011666,04,3,3,4
202400011667,17,3,3,3
202400011668,17,1,3,2
202400011669,15,1,3,4
202400011670,17,3,3,3
202400011671,13,2,2,2
202400011672,87,3,3,3
202400011673,13,2,2,2
202400011674,30,3,3,4
202400011675,13,2,2,2
202400011676,22,0,0,3
202400011677,69,0,1,0
202400011678,67,4,4,4
202400011679,13,2,2,2
202400011680,57,0,0,4
202400011681,27,4,4,4
202400011682,06,2,2,2
202400011683,34,2,2,2
202400011684,03,2,0,4
202400011685,987,0,0,3
202400011686,02,2,0,4
202400011687,987,0,0,4
202400011688,75,2,2,2
202400011689,976,2,2,2
202400011690,75,2,2,2
202400011691,974,2,0,4
202400011692,75,2,2,2
202400011693,91,0,0,3
202400011694,75,2,2,2
202400011695,84,0,0,3
202400011696,75,2,2,2
202400011697,41,2,2,2
202400011698,38,0,1,3
202400011699,75,2,2,2
202400011700,07,0,0,3
202400011701,37,0,1,3
202400011702,75,2,2,2
202400011703,69,1,3,4
202400011704,37,2,2,2
202400011705,75,2,2,2
202400011706,17,0,0,3
202400011707,33,1,3,2
202400011708,35,2,2,2
202400011709,75,2,2,2
202400011710,60,0,0,4
202400011711,75,2,2,2
202400011712,35,2,2,2
202400011713,59,1,3,2
202400011714,75,2,2,2
202400011715,59,2,2,2
202400011716,34,2,2,2
202400011717,75,2,2,2
202400011718,29,1,3,4
202400011719,13,4,4,4
202400011720,13,4,4,4
202400011721,75,2,2,2
202400011722,27,3,1,3
202400011723,13,4,4,1
202400011724,94,2,0,4
202400011725,26,2,2,2
202400011726,94,2,0,4
202400011727,83,4,4,4
202400011728,16,2,2,2
202400011729,94,2,0,4
202400011730,16,0,1,0
202400011731,94,0,1,3
202400011732,83,1,3,4
202400011733,15,2,2,2
202400011734,69,4,4,3
202400011735,93,0,1,0
202400011736,13,2,2,2
202400011737,93,4,4,4
202400011738,93,0,0,3
202400011739,13,1,3,2
202400011740,77,4,4,4
202400011741,93,2,0,2
202400011742,30,3,3,0
202400011743,93,0,0,4
202400011744,74,0,1,0
202400011745,13,2,2,2
202400011746,92,2,0,2
202400011747,84,2,2,2
202400011748,11,2,2,2
202400011749,92,2,0,4
202400011750,10,2,2,2
202400011751,88,3,3,4
202400011752,92,2,2,2
202400011753,06,2,2,2
202400011754,974,4,4,4
202400011755,92,2,0,2
202400011756,06,2,0,4
202400011757,974,4,4,4
202400011758,92,2,2,2
202400011759,973,2,0,2
202400011760,01,0,1,3
202400011761,69,0,1,0
202400011762,92,2,2,2
202400011763,01,1,3,4
202400011764,972,3,4,4
202400011765,92,2,2,2
202400011766,75,2,2,2
202400011767,972,4,4,4
202400011768,92,2,0,4
202400011769,75,2,2,2
202400011770,974,0,1,3
202400011771,972,0,0,4
202400011772,31,3,3,3
202400011773,75,0,1,3
202400011774,972,0,0,3
202400011775,972,0,1,3
202400011776,75,2,2,2
202400011777,69,0,1,3
202400011778,71,2,0,4
202400011779,75,2,2,2
202400011780,91,0,1,3
202400011781,2B,0,0,4
202400011782,971,2,0,4
202400011783,75,2,2,2
202400011784,77,1,3,4
202400011785,95,0,0,0
202400011786,55,3,3,4
202400011787,75,2,2,2
202400011788,46,2,2,2
202400011789,75,2,2,2
202400011790,84,0,1,3
202400011791,29,4,4,4
202400011792,70,3,3,0
202400011793,84,0,1,3
202400011794,75,2,2,1
202400011795,14,0,1,3
202400011796,82,2,0,4
202400011797,75,0,1,3
202400011798,78,3,3,0
202400011799,73,1,3,2
202400011800,75,2,2,2
202400011801,53,1,3,2
202400011802,78,3,3,3
202400011803,75,0,1,3
202400011804,27,2,2,2
202400011805,74,0,1,0
202400011806,31,4,4,4
202400011807,75,2,2,2
202400011808,971,2,2,2
202400011809,71,0,1,0
202400011810,75,0,1,0
202400011811,34,1,3,4
202400011812,71,2,0,4
202400011813,75,2,2,2
202400011814,69,0,1,3
202400011815,04,2,0,4
202400011816,64,2,2,2
202400011817,94,2,2,2
202400011818,74,3,3,4
202400011819,63,0,0,3
202400011820,40,2,0,2
202400011821,94,2,2,2
202400011822,62,2,2,2
202400011823,94,0,1,0
202400011824,80,2,0,4
202400011825,59,2,2,2
202400011826,94,2,0,2
202400011827,59,0,0,3
202400011828,59,0,0,3
202400011829,13,3,3,4
202400011830,54,2,2,2
202400011831,94,0,0,3
202400011832,13,4,4,4
202400011833,54,0,1,3
202400011834,94,2,2,2
202400011835,47,2,2,2
202400011836,13,1,3,4
202400011837,45,2,0,4
202400011838,94,2,2,2
202400011839,67,1,3,2
202400011840,45,0,1,3
202400011841,93,2,0,4
202400011842,78,1,3,4
202400011843,37,2,2,2
202400011844,78,4,4,4
202400011845,93,2,2,2
202400011846,33,0,1,3
202400011847,78,4,4,4
202400011848,93,2,2,2
202400011849,33,0,1,3
202400011850,93,4,4,4
202400011851,93,2,2,2
202400011852,33,2,2,2
202400011853,93,4,4,4
202400011854,93,2,0,4
202400011855,93,4,4,4
202400011856,31,4,4,4
202400011857,93,0,0,3
202400011858,93,2,0,4
202400011859,93,1,3,4
202400011860,28,0,1,4
202400011861,93,2,0,1
202400011862,93,4,4,4
202400011863,27,3,3,3
202400011864,92,2,0,2
202400011865,94,4,4,4
202400011866,15,2,2,2
202400011867,92,2,2,2
202400011868,94,4,4,4
202400011869,13,1,3,4
202400011870,92,2,0,4
202400011871,13,0,1,0
202400011872,95,2,0,4
202400011873,92,2,0,4
202400011874,91,2,0,1
202400011875,13,3,3,4
202400011876,92,2,0,4
202400011877,12,0,0,3
202400011878,59,1,3,4
202400011879,11,0,1,0
202400011880,92,2,0,2
202400011881,52,2,2,2
202400011882,07,2,0,2
202400011883,92,2,2,2
202400011884,45,2,2,2
202400011885,987,0,1,0
202400011886,47,1,3,4
202400011887,03,0,0,3
202400011888,69,0,1,0
202400011889,24,1,3,2
202400011890,75,2,2,2
202400011891,69,2,2,2
202400011892,75,0,1,3
202400011893,17,1,3,4
202400011894,69,2,2,2
202400011895,75,0,1,3
202400011896,972,1,3,4
202400011897,972,2,2,2
202400011898,69,2,2,2
202400011899,75,0,1,3
202400011900,75,2,2,2
202400011901,974,4,4,4
202400011902,2B,2,2,2
202400011903,94,0,0,0
202400011904,2B,2,0,4
202400011905,38,1,3,4
202400011906,971,1,3,2
202400011907,93,0,1,3
202400011908,42,3,3,3
202400011909,93,2,2,2
202400011910,2A,1,3,4
202400011911,14,4,4,4
202400011912,95,2,2,2
202400011913,93,2,2,2
202400011914,93,2,0,4
202400011915,95,2,2,2
202400011916,44,3,3,3
202400011917,93,2,2,2
202400011918,88,2,0,4
202400011919,57,2,2,2
202400011920,92,0,0,0
202400011921,86,0,1,3
202400011922,59,2,2,2
202400011923,56,3,3,4
202400011924,84,2,2,2
202400011925,92,0,0,0
202400011926,80,2,2,2
202400011927,82,2,0,4
202400011928,92,2,2,2
202400011929,78,2,2,2
202400011930,92,2,2,2
202400011931,11,1,3,1
202400011932,77,2,2,2
202400011933,80,2,0,2
202400011934,76,0,1,3
202400011935,11,2,0,4
202400011936,95,3,3,4
202400011937,72,0,1,0
202400011938,63,0,0,3
202400011939,85,0,0,0
202400011940,69,2,2,2
202400011941,63,1,3,4
202400011942,14,1,3,1
202400011943,30,3,3,4
202400011944,12,1,3,4
202400011945,69,1,3,2
202400011946,22,2,2,2
202400011947,76,0,1,3
202400011948,67,2,2,2
202400011949,44,3,3,4
202400011950,82,3,3,3
202400011951,67,0,1,3
202400011952,29,2,0,2
202400011953,65,0,1,3
202400011954,64,0,0,3
202400011955,65,3,3,4
202400011956,59,3,3,3
202400011957,89,3,4,3
202400011958,70,1,3,4
202400011959,61,2,0,4
202400011960,72,1,3,2
202400011961,54,1,3,2
202400011962,61,1,3,4
202400011963,14,1,3,4
202400011964,55,3,3,3
202400011965,50,1,3,4
202400011966,55,3,3,4
202400011967,60,1,3,4
202400011968,49,2,0,4
202400011969,16,2,0,2
202400011970,51,2,2,2
202400011971,47,3,3,3
202400011972,53,2,2,1
202400011973,22,1,3,4
202400011974,49,2,0,2
202400011975,40,1,3,4
202400011976,29,3,3,4
202400011977,45,2,0,2
202400011978,31,3,3,3
202400011979,04,1,3,4
202400011980,44,2,2,2
202400011981,50,2,0,1
202400011982,17,2,0,4
202400011983,60,3,3,4
202400011984,34,2,2,2
202400011985,30,2,0,4
202400011986,18,2,0,4
202400011987,10,3,3,4
202400011988,13,3,3,4
202400011989,34,3,4,3
202400011990,24,1,3,2
202400011991,68,4,4,4
202400011992,33,2,2,2
202400011993,85,0,1,3
202400011994,08,0,0,4
202400011995,30,4,4,4
202400011996,77,1,4,4
202400011997,38,2,0,2
202400011998,13,2,2,1
202400011999,987,2,0,1
202400012000,66,3,4,4
202400012001,988,2,2,2
202400012002,83,2,2,2
202400012003,75,0,1,3
202400012004,971,2,0,1
202400012005,21,4,4,1
202400012006,13,1,3,4
202400012007,75,2,2,2
202400012008,21,1,3,4
202400012009,18,2,0,4
202400012010,75,2,2,2
202400012011,55,2,0,4
202400012012,34,3,3,3
202400012013,75,2,2,2
202400012014,42,2,2,2
202400012015,84,3,3,4
202400012016,40,3,3,3
202400012017,69,3,3,3
202400012018,75,2,2,2
202400012019,85,1,3,2
202400012020,94,2,2,2
202400012021,50,2,0,4
202400012022,35,0,0,3
202400012023,94,2,0,4
202400012024,60,2,2,2
202400012025,35,3,3,3
202400012026,94,2,0,4
202400012027,27,1,3,4
202400012028,93,2,2,2
202400012029,62,2,0,4
202400012030,93,2,0,2
202400012031,13,1,3,4
202400012032,93,0,0,3
202400012033,93,2,0,2
202400012034,13,3,3,4
202400012035,92,2,0,2
202400012036,13,4,4,4
202400012037,92,2,0,2
202400012038,92,2,2,2
202400012039,67,2,0,2
202400012040,92,2,2,2
202400012041,92,2,2,1
202400012042,33,4,4,4
202400012043,92,2,0,2
202400012044,59,4,4,4
202400012045,91,4,4,4
202400012046,92,0,1,3
202400012047,94,4,4,4
202400012048,92,2,0,1
202400012049,92,3,4,4
202400012050,33,2,2,1
202400012051,76,1,3,4
202400012052,93,1,3,4
202400012053,91,1,3,4
202400012054,77,4,4,4
202400012055,83,2,0,4
202400012056,94,1,3,4
202400012057,79,2,0,4
202400012058,77,4,4,4
202400012059,95,2,2,2
202400012060,14,2,0,4
202400012061,65,2,0,4
202400012062,65,2,0,4
202400012063,44,0,1,3
202400012064,71,1,3,1
202400012065,92,0,0,3
202400012066,63,2,0,2
202400012067,63,1,3,4
202400012068,974,4,4,2
202400012069,47,2,2,2
202400012070,31,1,3,4
202400012071,974,4,4,4
202400012072,50,2,2,2
202400012073,60,1,3,4
202400012074,53,1,3,4
202400012075,974,0,1,3
202400012076,53,1,3,2
202400012077,974,2,2,2
202400012078,21,0,0,3
202400012079,974,4,4,4
202400012080,69,0,1,3
202400012081,87,1,3,4
202400012082,30,1,3,4
202400012083,95,0,1,3
202400012084,973,0,0,0
202400012085,91,2,2,1
202400012086,33,4,4,4
202400012087,34,4,4,1
202400012088,89,2,2,2
202400012089,30,4,4,4
202400012090,87,1,3,4
202400012091,988,1,3,4
202400012092,77,1,3,4
202400012093,77,1,3,4
202400012094,81,2,2,2
202400012095,34,1,3,4
202400012096,84,2,2,2
202400012097,80,2,2,2
202400012098,83,1,3,4
202400012099,13,2,0,4
202400012100,67,3,3,3
202400012101,78,2,2,2
202400012102,07,2,0,4
202400012103,50,3,3,4
202400012104,27,2,2,2
202400012105,78,1,3,4
202400012106,77,2,2,2
202400012107,33,2,2,2
202400012108,76,1,3,4
202400012109,31,0,1,3
202400012110,59,2,0,4
202400012111,77,1,3,4
202400012112,59,1,3,4
202400012113,77,2,2,2
202400012114,59,3,3,4
202400012115,77,1,3,2
202400012116,19,2,2,2
202400012117,92,4,4,4
202400012118,16,2,2,2
202400012119,69,0,1,3
202400012120,95,1,4,4
202400012121,14,0,1,3
202400012122,69,2,2,2
202400012123,93,1,3,4
202400012124,69,2,2,2
202400012125,93,4,4,4
202400012126,13,2,2,2
202400012127,64,0,1,3
202400012128,93,3,3,3
202400012129,13,2,2,2
202400012130,09,2,2,2
202400012131,62,2,2,2
202400012132,95,4,4,4
202400012133,75,2,2,2
202400012134,13,1,3,4
202400012135,62,2,0,4
202400012136,75,2,2,2
202400012137,974,3,4,4
202400012138,83,1,3,4
202400012139,59,2,0,2
202400012140,974,1,4,4
202400012141,75,0,1,0
202400012142,33,1,3,4
202400012143,973,1,3,4
202400012144,75,2,2,2
202400012145,56,2,2,2
202400012146,92,3,3,4
202400012147,973,0,0,3
202400012148,75,0,1,0
202400012149,56,2,0,4
202400012150,971,2,2,2
202400012151,95,4,4,4
202400012152,75,2,2,2
202400012153,53,2,2,2
202400012154,971,0,1,3
202400012155,77,1,4,4
202400012156,51,0,1,0
202400012157,94,0,0,3
202400012158,971,1,3,4
202400012159,34,0,1,0
202400012160,94,0,0,3
202400012161,51,2,2,2
202400012162,95,0,0,4
202400012163,94,0,0,0
202400012164,51,0,1,3
202400012165,973,2,2,2
202400012166,972,2,2,2
202400012167,51,0,1,3
202400012168,95,4,4,4
202400012169,94,0,1,3
202400012170,49,2,2,2
202400012171,972,0,0,4
202400012172,93,2,2,2
202400012173,49,2,2,2
202400012174,91,1,3,4
202400012175,69,2,2,2
202400012176,93,2,0,4
202400012177,41,1,3,4
202400012178,971,2,0,4
202400012179,91,2,2,2
202400012180,92,0,0,0
202400012181,37,0,1,3
202400012182,971,3,3,3
202400012183,91,2,2,2
202400012184,92,0,1,3
202400012185,971,3,3,3
202400012186,83,2,0,2
202400012187,35,2,2,2
202400012188,971,3,3,3
202400012189,92,2,2,2
202400012190,35,2,2,2
202400012191,78,2,2,2
202400012192,92,0,1,3
202400012193,95,0,1,3
202400012194,78,2,2,2
202400012195,92,2,0,2
202400012196,31,4,4,4
202400012197,91,2,0,2
202400012198,92,0,1,3
202400012199,29,2,2,2
202400012200,89,2,2,2
202400012201,50,3,3,3
202400012202,87,2,2,2
202400012203,28,2,0,4
202400012204,22,1,3,2
202400012205,25,2,2,2
202400012206,77,2,0,2
202400012207,49,1,3,4
202400012208,84,2,2,2
202400012209,22,3,3,4
202400012210,31,3,3,4
202400012211,83,2,2,2
202400012212,974,0,1,3
202400012213,22,2,2,2
202400012214,78,3,3,4
202400012215,62,2,0,4
202400012216,83,2,2,2
202400012217,77,0,1,3
202400012218,14,2,2,2
202400012219,44,3,3,3
202400012220,83,2,2,2
